player_name,team_abbreviation,age,player_height,player_weight,college,country
Anthony Miller,ATL,25,205.74,115.66596,Michigan State,USA
Anthony Mason,CHH,30,203.2,113.398,Tennessee State,USA
Anthony Goldwire,DEN,25,187.96,82.553744,Houston,USA
Anthony Peeler,VAN,27,193.04,94.347136,Missouri,USA
Andrew Lang,MIL,31,210.82,124.7378,Arkansas,USA
Andrew DeClercq,GSW,24,208.28,104.32616,Florida,USA
Amal McCaskill,ORL,23,210.82,106.59412,Marquette,USA
Anfernee Hardaway,ORL,25,200.66,97.52228,Memphis,USA
Nick Van Exel,LAL,26,185.42,86.18248,Cincinnati,USA
Nick Anderson,ORL,30,198.12,103.418976,Illinois,USA
Nate McMillan,SEA,33,195.58,95.25432,North Carolina State,USA
Muggsy Bogues,GSW,33,160.02,63.956472,Wake Forest,USA
Mookie Blaylock,ATL,31,185.42,83.91452,Oklahoma,USA
Monty Williams,SAS,26,203.2,102.0582,Notre Dame,USA
Mitchell Butler,CLE,27,195.58,95.25432,UCLA,USA
Mitch Richmond,SAC,33,195.58,97.52228,Kansas State,USA
Micheal Williams,MIN,31,187.96,79.3786,Baylor,USA
Matt Geiger,CHH,28,215.9,111.13004,Georgia Tech,USA
Michael Smith,VAN,26,203.2,104.32616,Providence,USA
Michael McDonald,CHH,29,208.28,105.233344,New Orleans,USA
Michael Jordan,CHI,35,198.12,97.975872,North Carolina,USA
Michael Finley,DAL,25,200.66,97.52228,Wisconsin,USA
Michael Curry,MIL,29,195.58,102.965384,Georgia Southern,USA
Michael Cage,NJN,36,205.74,112.490816,San Diego State,USA
Maurice Taylor,LAC,21,205.74,117.93392,Michigan,USA
Matt Maloney,HOU,26,190.5,90.7184,Pennsylvania,USA
Olden Polynice,SAC,33,213.36,113.398,Virginia,USA
Matt Bullard,HOU,31,208.28,106.59412,Iowa,USA
Michael Stewart,SAC,23,208.28,104.32616,California,USA
Oliver Miller,TOR,28,205.74,147.4174,Arkansas,USA
Randy Livingston,ATL,23,193.04,95.25432,Louisiana State,USA
Otis Thorpe,SAC,35,208.28,111.583632,Providence,USA
Rick Fox,LAL,28,200.66,109.769264,North Carolina,Canada
Marty Conlon,MIA,30,210.82,111.13004,Providence,USA
Rick Brunson,POR,26,193.04,88.45044,Temple,USA
Rex Walters,MIA,28,193.04,86.18248,Kansas,USA
Rex Chapman,PHX,30,193.04,88.45044,Kentucky,USA
Reggie Slater,TOR,27,200.66,115.66596,Wyoming,USA
Reggie Miller,IND,32,200.66,83.91452,UCLA,USA
Reggie Jordan,MIN,30,193.04,88.45044,New Mexico State,USA
Reggie Hanson,BOS,29,203.2,88.45044,Kentucky,USA
Reggie Geary,SAS,24,187.96,84.821704,Arizona,USA
Ray Allen,MIL,22,195.58,92.98636,Connecticut,USA
Rasheed Wallace,POR,23,210.82,102.0582,North Carolina,USA
Randy Brown,CHI,30,187.96,86.636072,New Mexico State,USA
Priest Lauderdale,DEN,24,223.52,147.4174,Central State (OH),USA
Popeye Jones,TOR,28,203.2,120.20188,Murray State,USA
Pooh Richardson,LAC,32,185.42,81.64656,UCLA,USA
Pete Myers,NYK,34,198.12,81.64656,Arkansas-Little Rock,USA
Pete Chilcutt,VAN,29,208.28,108.86208,North Carolina,USA
Pervis Ellison,BOS,31,205.74,95.25432,Louisville,USA
Patrick Ewing,NYK,35,213.36,115.66596,Georgetown,Jamaica
P.J. Brown,MIA,28,210.82,108.86208,Louisiana Tech,USA
Othella Harrington,HOU,24,205.74,106.59412,Georgetown,USA
Martin Muursepp,DAL,23,205.74,106.59412,None,USA
Lee Mayberry,VAN,28,185.42,81.64656,Arkansas,USA
Mark West,IND,37,208.28,111.583632,Old Dominion,USA
Latrell Sprewell,GSW,27,195.58,86.18248,Alabama,USA
Larry Robinson,VAN,30,190.5,81.64656,Centenary (LA),USA
Larry Johnson,NYK,29,200.66,119.294696,Nevada-Las Vegas,USA
Lamond Murray,LAC,25,200.66,107.047712,California,USA
LaPhonso Ellis,DEN,28,203.2,108.86208,Notre Dame,USA
Kurt Thomas,DAL,25,205.74,104.32616,Texas Christian,USA
Kobe Bryant,LAL,19,200.66,95.25432,None,USA
Kiwane Garris,DEN,23,187.96,83.007336,Illinois,USA
Khalid Reeves,DAL,25,190.5,91.171992,Arizona,USA
Kevin Willis,HOU,35,213.36,111.13004,Michigan State,USA
Kevin Salvadori,SAC,27,213.36,104.779752,North Carolina,USA
Kevin Ollie,ORL,25,193.04,88.45044,Connecticut,USA
Kevin Johnson,PHX,32,185.42,86.18248,California,USA
Kevin Garnett,MIN,22,210.82,99.79024,None,USA
Kevin Edwards,ORL,32,190.5,86.18248,DePaul,USA
Kerry Kittles,NJN,24,195.58,81.192968,Villanova,USA
Kenny Anderson,BOS,27,185.42,76.203456,Georgia Tech,USA
Kendall Gill,NJN,30,195.58,97.975872,Illinois,USA
Kelvin Cato,POR,23,210.82,115.66596,Iowa State,USA
Keith Van Horn,NJN,22,208.28,99.79024,Utah,USA
Keith Closs,LAC,22,220.98,96.161504,Central Connecticut State,USA
Lawrence Funderburke,SAC,27,205.74,104.32616,Ohio State,USA
Marko Milic,PHX,21,198.12,106.59412,None,Slovenia
Lawrence Moten,WAS,26,195.58,83.91452,Syracuse,USA
Rick Mahorn,DET,39,208.28,117.93392,Hampton,USA
Mark Strickland,MIA,27,208.28,99.79024,Temple,USA
Mark Price,ORL,34,182.88,81.64656,Georgia Tech,USA
Mark Pope,IND,25,208.28,106.59412,Kentucky,USA
Mark Jackson,IND,33,190.5,83.91452,St. John's (NY),USA
Mark Hendrickson,SAC,24,205.74,99.79024,Washington State,USA
Mark Davis,PHI,25,200.66,95.25432,Texas Tech,USA
Mark Bryant,PHX,33,205.74,111.13004,Seton Hall,USA
Mario Elie,HOU,34,195.58,95.25432,American International,USA
Mario Bennett,LAL,24,205.74,106.59412,Arizona State,USA
Marcus Camby,TOR,24,210.82,99.79024,Massachusetts,USA
Malik Sealy,DET,28,203.2,90.7184,St. John's (NY),USA
Malik Rose,SAS,23,200.66,113.398,Drexel,USA
Mahmoud Abdul-Rauf,SAC,29,185.42,73.481904,Louisiana State,USA
Lucious Harris,NJN,27,195.58,92.98636,Long Beach State,USA
Luc Longley,CHI,29,218.44,132.448864,New Mexico,USA
Loy Vaught,LAC,30,205.74,104.32616,Michigan,USA
Lorenzo Williams,WAS,28,205.74,90.7184,Stetson,USA
Lorenzen Wright,LAC,22,210.82,108.86208,Memphis,USA
Lloyd Daniels,TOR,30,200.66,92.98636,Mt. San Antonio,USA
Litterial Green,MIL,28,185.42,88.45044,Georgia,USA
Lindsey Hunter,DET,27,187.96,88.45044,Jackson State,USA
Ledell Eackles,WAS,31,195.58,104.779752,New Orleans,USA
Ricky Pierce,MIL,38,193.04,97.52228,Rice,USA
Sean Higgins,POR,29,205.74,92.98636,Michigan,USA
Robert Horry,LAL,27,208.28,99.79024,Alabama,USA
Tracy Murray,WAS,26,200.66,103.418976,UCLA,USA
Tracy McGrady,TOR,19,203.2,95.25432,None,USA
Tony Smith,MIL,30,190.5,83.91452,Marquette,USA
Tony Massenburg,VAN,30,205.74,113.398,Maryland,USA
Tony Farmer,CHH,28,205.74,111.13004,Nebraska,USA
Tony Dumas,CLE,25,198.12,86.18248,Missouri-Kansas City,USA
Tony Delk,GSW,24,187.96,87.089664,Kentucky,USA
Tony Battie,DEN,22,210.82,108.86208,Texas Tech,USA
Toni Kukoc,CHI,29,210.82,105.233344,None,Croatia
Travis Best,IND,25,180.34,82.553744,Georgia Tech,USA
Tom Hammonds,MIN,31,205.74,102.0582,Georgia Tech,USA
Tom Chambers,PHI,39,208.28,99.79024,Utah,USA
Todd Fuller,GSW,23,210.82,115.66596,North Carolina State,USA
Todd Day,MIA,28,198.12,85.275296,Arkansas,USA
Tim Thomas,PHI,21,208.28,104.32616,Villanova,USA
Tim Legler,WAS,31,193.04,90.7184,La Salle,USA
Tim Kempton,TOR,34,208.28,111.13004,Notre Dame,USA
Tim Hardaway,MIA,31,182.88,88.45044,Texas-El Paso,USA
Tim Duncan,SAS,22,213.36,112.490816,Wake Forest,US Virgin Islands
Tim Breaux,MIL,27,200.66,97.52228,Wyoming,USA
Tom Gugliotta,MIN,28,208.28,108.86208,North Carolina State,USA
Travis Knight,BOS,23,213.36,106.59412,Connecticut,USA
Travis Williams,CHH,29,200.66,113.398,South Carolina State,USA
Troy Hudson,UTA,22,185.42,80.739376,Southern Illinois,USA
Chuck Person,SAS,34,203.2,106.59412,Auburn,USA
Zydrunas Ilgauskas,CLE,23,220.98,117.93392,None,Lithuania
Zan Tabak,BOS,28,213.36,111.13004,None,USA
Yinka Dare,NJN,25,213.36,120.20188,George Washington,USA
Xavier McDaniel,NJN,35,200.66,92.98636,Wichita State,USA
Willie Burton,SAS,30,203.2,95.25432,Minnesota,USA
William Cunningham,PHI,24,210.82,113.398,Temple,USA
Will Perdue,SAS,32,213.36,108.86208,Vanderbilt,USA
Wesley Person,CLE,27,198.12,88.45044,Auburn,USA
Walter McCarty,BOS,24,208.28,104.32616,Kentucky,USA
Walt Williams,POR,28,203.2,104.32616,Maryland,USA
Voshon Lenard,MIA,25,193.04,92.98636,Minnesota,USA
Vlade Divac,CHH,30,215.9,117.93392,None,Serbia and Montenegro
Vitaly Potapenko,CLE,23,208.28,127.00576,Wright State,Ukraine
Vinny Del Negro,SAS,31,193.04,90.7184,North Carolina State,USA
Vincent Askew,POR,32,198.12,95.25432,Memphis,USA
Vin Baker,SEA,26,210.82,113.398,Hartford,USA
Vernon Maxwell,CHH,32,193.04,81.64656,Florida,USA
Tyus Edney,BOS,25,177.8,68.945984,UCLA,USA
Tyrone Hill,MIL,30,205.74,113.398,Xavier,USA
Tyrone Corbin,ATL,35,198.12,102.0582,DePaul,USA
Theo Ratliff,PHI,25,208.28,102.0582,Wyoming,USA
Terry Porter,MIN,35,190.5,88.45044,Wisconsin-Stevens Point,USA
Terry Mills,MIA,30,208.28,113.398,Michigan,USA
Terry Dehere,SAC,26,193.04,86.18248,Seton Hall,USA
Keith Booth,CHI,23,198.12,102.511792,Maryland,USA
Sean Elliott,SAS,30,203.2,92.98636,Arizona,USA
Scottie Pippen,CHI,32,200.66,103.418976,Central Arkansas,USA
Scott Williams,PHI,30,208.28,104.32616,North Carolina,USA
Scott Burrell,CHI,27,200.66,98.883056,Connecticut,USA
Scott Brooks,CLE,32,180.34,74.84268,California-Irvine,USA
Scot Pollard,DET,23,210.82,120.20188,Kansas,USA
Samaki Walker,DAL,22,205.74,108.86208,Louisville,USA
Sam Perkins,SEA,37,205.74,117.93392,North Carolina,USA
Sam Mitchell,MIN,34,200.66,97.52228,Mercer,USA
Sam Mack,VAN,28,200.66,99.79024,Houston,USA
Sam Cassell,NJN,28,190.5,83.91452,Florida State,USA
Rusty LaRue,CHI,24,190.5,83.91452,Wake Forest,USA
Roy Rogers,TOR,24,208.28,106.59412,Alabama,USA
Rony Seikaly,NJN,33,210.82,114.758776,Syracuse,USA
Ron Mercer,BOS,22,200.66,95.25432,Kentucky,USA
Ron Harper,CHI,34,198.12,97.975872,Miami (OH),USA
Rodrick Rhodes,HOU,24,198.12,102.0582,Southern California,USA
Rodney Rogers,LAC,27,200.66,115.66596,Wake Forest,USA
Rod Strickland,WAS,31,190.5,83.91452,DePaul,USA
Robert Pack,DAL,29,187.96,86.18248,Southern California,USA
Sean Rooks,LAL,28,208.28,117.93392,Arizona,USA
Rik Smits,IND,31,223.52,120.20188,Marist,USA
Shandon Anderson,UTA,24,198.12,95.25432,Georgia,USA
Shareef Abdur-Rahim,VAN,21,205.74,104.32616,California,USA
Terry Davis,WAS,31,208.28,113.398,Virginia Union,USA
Terry Cummings,NYK,37,205.74,113.398,DePaul,USA
Terrell Brandon,MIL,28,180.34,78.471416,Oregon,USA
Tariq Abdul-Wahad,SAC,23,198.12,101.151016,San Jose State,France
Stojko Vrankovic,LAC,34,218.44,117.93392,None,USA
Steven Smith,ATL,29,203.2,100.243832,Michigan State,USA
Steve Nash,PHX,24,190.5,88.45044,Santa Clara,Canada
Steve Kerr,CHI,32,190.5,82.100152,Arizona,USA
Steve Henson,DET,30,185.42,81.64656,Kansas State,USA
Stephon Marbury,MIN,21,187.96,81.64656,Georgia Tech,USA
Stephen Howard,SEA,27,205.74,102.0582,DePaul,USA
Stanley Roberts,MIN,28,213.36,131.54168,Louisiana State,USA
Stacey Augmon,POR,29,203.2,92.98636,Nevada-Las Vegas,USA
Spud Webb,ORL,34,167.64,60.327736,North Carolina State,USA
Sherman Douglas,NJN,31,185.42,88.45044,Syracuse,USA
Shea Seals,LAL,22,195.58,95.25432,Tulsa,USA
Shawnelle Scott,CLE,26,210.82,113.398,St. John's (NY),USA
Shawn Respert,DAL,26,187.96,88.45044,Michigan State,USA
Shawn Kemp,CLE,28,208.28,116.119552,Trinity Valley Community College,USA
Shawn Bradley,DAL,26,228.6,112.490816,Brigham Young,USA
Sharone Wright,TOR,25,210.82,117.93392,Clemson,USA
Shaquille O'Neal,LAL,26,215.9,142.88148,Louisiana State,USA
Keith Askins,MIA,30,203.2,101.604608,Alabama,USA
Christian Laettner,ATL,28,210.82,111.13004,Duke,USA
Karl Malone,UTA,34,205.74,116.119552,Louisiana Tech,USA
Adam Keefe,UTA,28,205.74,104.32616,Stanford,USA
Adonal Foyle,GSW,23,208.28,113.398,Colgate,St. Vincent & Grenadines
Adrian Caldwell,DAL,31,203.2,120.20188,Lamar,USA
Alan Henderson,ATL,25,205.74,106.59412,Indiana,USA
Allan Houston,NYK,27,198.12,90.7184,Tennessee,USA
Allen Iverson,PHI,23,182.88,74.84268,Georgetown,USA
Alonzo Mourning,MIA,28,208.28,118.387512,Georgetown,USA
Alton Lister,POR,39,213.36,111.13004,Arizona State,USA
Alvin Williams,TOR,23,195.58,83.91452,Villanova,USA
Andrew DeClercq,BOS,25,208.28,104.32616,Florida,USA
Andrew Lang,MIL,32,210.82,122.46984,Arkansas,USA
Anfernee Hardaway,ORL,26,200.66,97.52228,Memphis,USA
Aaron Williams,SEA,26,205.74,102.0582,Xavier,USA
Anthony Bowie,NYK,34,198.12,90.7184,Oklahoma,USA
Anthony Johnson,SAC,23,190.5,86.18248,College of Charleston,USA
Anthony Mason,CHH,31,203.2,113.398,Tennessee State,USA
Anthony Miller,ATL,26,205.74,115.66596,Michigan State,USA
Anthony Parker,PHI,23,198.12,97.52228,Bradley,USA
Anthony Peeler,MIN,28,193.04,94.347136,Missouri,USA
Antoine Carr,UTA,36,205.74,122.46984,Wichita State,USA
Antoine Walker,BOS,21,205.74,111.13004,Kentucky,USA
Antonio Daniels,VAN,23,193.04,88.45044,Bowling Green,USA
Antonio Davis,IND,29,205.74,104.32616,Texas-El Paso,USA
Antonio Lang,MIA,26,203.2,92.98636,Duke,USA
Antonio McDyess,PHX,23,205.74,99.79024,Alabama,USA
Armen Gilliam,MIL,34,205.74,117.93392,Nevada-Las Vegas,USA
Anthony Goldwire,DEN,26,187.96,82.553744,Houston,USA
Aaron McKie,PHI,25,195.58,94.800728,Temple,USA
A.C. Green,DAL,34,205.74,102.0582,Oregon State,USA
Chucky Brown,ATL,30,203.2,97.52228,North Carolina State,USA
DeJuan Wheat,MIN,24,182.88,74.84268,Louisville,USA
David Wingate,SEA,34,195.58,83.91452,Georgetown,USA
David Wesley,CHH,27,185.42,91.625584,Baylor,USA
David Vaughn,NJN,25,205.74,108.86208,Memphis,USA
David Robinson,SAS,32,215.9,113.398,Navy,USA
David Benoit,ORL,30,203.2,99.79024,Alabama,USA
Darvin Ham,WAS,24,200.66,104.32616,Texas Tech,USA
Darrick Martin,LAC,27,180.34,77.11064,UCLA,USA
Darrell Armstrong,ORL,30,185.42,81.64656,Fayetteville State,USA
Danny Manning,PHX,32,208.28,106.140528,Kansas,USA
Danny Fortson,DEN,22,200.66,117.93392,Cincinnati,USA
Danny Ferry,CLE,31,208.28,106.59412,Duke,USA
Dana Barros,BOS,31,180.34,73.935496,Boston College,USA
Dan Schayes,ORL,39,210.82,117.93392,Syracuse,USA
Chris Whitney,WAS,26,182.88,77.11064,Clemson,USA
Dan Majerle,MIA,32,198.12,99.79024,Central Michigan,USA
Damon Stoudamire,POR,24,177.8,77.564232,Arizona,USA
Dale Ellis,SEA,37,200.66,97.52228,Tennessee,USA
Dale Davis,IND,29,210.82,104.32616,Clemson,USA
Cory Alexander,DEN,25,185.42,86.18248,Virginia,USA
Corliss Williamson,SAC,24,200.66,111.13004,Arkansas,USA
Corie Blount,LAL,29,208.28,109.769264,Cincinnati,USA
Corey Beck,CHH,27,190.5,90.7184,Arkansas,USA
Clyde Drexler,HOU,36,200.66,100.697424,Houston,USA
Clifford Rozier,MIN,25,210.82,111.13004,Louisville,USA
Clifford Robinson,PHX,31,208.28,102.0582,Connecticut,USA
Clar. Weatherspoon,GSW,27,200.66,108.86208,Southern Mississippi,USA
Arvydas Sabonis,POR,33,220.98,132.448864,None,Lithuania
Dean Garrett,DEN,31,210.82,113.398,Indiana,USA
Austin Croshere,IND,23,205.74,106.59412,Providence,USA
B.J. Armstrong,CHH,30,187.96,83.91452,Iowa,USA
Chauncey Billups,TOR,21,190.5,91.625584,Colorado,USA
Charlie Ward,NYK,27,187.96,86.18248,Florida State,USA
Charles Smith,LAC,22,193.04,87.996848,New Mexico,USA
Charles Oakley,NYK,34,205.74,111.13004,Virginia Union,USA
Charles O'Bannon,DET,23,195.58,94.800728,UCLA,USA
Charles Barkley,HOU,35,198.12,114.305184,Auburn,USA
Cedric Henderson,CLE,23,200.66,97.52228,Memphis,USA
Cedric Ceballos,DAL,28,200.66,99.79024,Cal State-Fullerton,USA
Carlos Rogers,POR,27,210.82,99.79024,Tennessee State,USA
Carl Thomas,CLE,28,193.04,88.45044,Eastern Michigan,USA
Carl Herrera,SAS,31,205.74,102.0582,Houston,USA
Calbert Cheaney,WAS,26,200.66,97.52228,Indiana,USA
Cherokee Parks,MIN,25,210.82,108.86208,Duke,USA
Buck Williams,NYK,38,203.2,102.0582,Maryland,USA
Bryon Russell,UTA,27,200.66,102.0582,Long Beach State,USA
Bryant Stith,DEN,27,195.58,94.347136,Virginia,USA
Bryant Reeves,VAN,25,213.36,124.7378,Oklahoma State,USA
Bruce Bowen,BOS,27,200.66,90.7184,Cal State-Fullerton,USA
Brooks Thompson,NYK,27,193.04,87.543256,Oklahoma State,USA
Brian Shaw,PHI,32,198.12,90.7184,California-Santa Barbara,USA
Brian Oliver,ATL,30,193.04,95.25432,Georgia Tech,USA
Brian Grant,POR,26,205.74,115.212368,Xavier,USA
Brian Evans,NJN,24,203.2,99.79024,Indiana,USA
Brevin Knight,CLE,22,177.8,78.471416,Stanford,USA
Brent Price,HOU,29,185.42,83.91452,Oklahoma,USA
Kebu Stewart,PHI,24,203.2,108.408488,Cal State-Bakersfield,USA
Bubba Wells,DAL,23,195.58,104.32616,Austin Peay,USA
Chris Anstey,DAL,23,213.36,112.944408,None,USA
Chris Carr,MIN,24,198.12,99.79024,Southern Illinois,USA
Chris Childs,NYK,30,190.5,88.45044,Boise State,USA
Ben Davis,NYK,25,205.74,108.86208,Arizona,USA
Ben Wallace,WAS,23,205.74,108.86208,Virginia Union,USA
Benoit Benjamin,PHI,33,213.36,120.20188,Creighton,USA
Bill Curley,MIN,26,205.74,111.13004,Boston College,USA
Bill Wennington,CHI,35,213.36,125.644984,St. John's (NY),USA
Billy Owens,SAC,29,205.74,102.0582,Syracuse,USA
Bimbo Coles,GSW,30,187.96,82.553744,Virginia Tech,USA
Bison Dele,DET,29,210.82,117.93392,Arizona,USA
Blue Edwards,VAN,32,193.04,103.872568,East Carolina,USA
Bo Outlaw,ORL,27,203.2,95.25432,Houston,USA
Bob McCann,TOR,34,198.12,110.676448,Morehead State,USA
Bob Sura,CLE,25,195.58,90.7184,Florida State,USA
Bobby Hurley,VAN,27,182.88,74.84268,Duke,USA
Bobby Jackson,DEN,25,185.42,83.91452,Minnesota,USA
Bobby Phills,CHH,28,195.58,102.511792,Southern,USA
Brad Lohaus,SAS,33,210.82,104.32616,Iowa,USA
Brandon Williams,GSW,23,198.12,97.52228,Davidson,USA
Brent Barry,MIA,26,198.12,88.45044,Oregon State,USA
Chris Webber,WAS,25,208.28,111.13004,Michigan,USA
Chris Robinson,SAC,24,195.58,90.7184,Western Kentucky,USA
Chris Mullin,IND,34,200.66,97.52228,St. John's (NY),USA
Chris Morris,UTA,32,203.2,103.418976,Auburn,USA
Chris Mills,NYK,28,200.66,97.975872,Arizona,USA
Chris Gatling,NJN,30,208.28,104.32616,Old Dominion,USA
Chris Garner,TOR,23,177.8,70.760352,Memphis,USA
Chris Dudley,NYK,33,210.82,108.86208,Yale,USA
Chris Crawford,ATL,23,205.74,106.59412,Marquette,USA
Avery Johnson,SAS,33,180.34,81.64656,Southern,USA
Dee Brown,TOR,29,187.96,83.91452,Jacksonville,USA
Charles Jones,HOU,41,205.74,97.52228,Albany State (GA),USA
Dennis Rodman,CHI,37,198.12,99.79024,Southeastern Oklahoma State,USA
Jamie Feick,MIL,23,203.2,115.66596,Michigan State,USA
James Robinson,LAC,27,187.96,81.64656,Alabama,USA
James Cotton,SEA,22,195.58,99.79024,Long Beach State,USA
James Collins,LAC,24,193.04,88.904032,Florida State,USA
Jamal Mashburn,MIA,25,203.2,113.398,Kentucky,USA
Jalen Rose,IND,25,203.2,95.25432,Michigan,USA
Jacque Vaughn,UTA,23,185.42,86.18248,Kansas,USA
Jack Haley,NJN,34,208.28,108.86208,UCLA,USA
J.R. Reid,CHH,30,208.28,112.037224,North Carolina,USA
Ivano Newbill,VAN,27,208.28,111.13004,Georgia Tech,USA
Isaiah Rider,POR,27,195.58,97.52228,Nevada-Las Vegas,USA
Ike Austin,LAC,28,208.28,122.46984,Arizona State,USA
Jaren Jackson,SAS,30,198.12,97.52228,Georgetown,USA
Hubert Davis,DAL,28,195.58,83.007336,North Carolina,USA
Hot Rod Williams,PHX,35,210.82,111.13004,Tulane,USA
Horacio Llamas,PHX,24,210.82,129.27372,Grand Canyon,USA
Horace Grant,ORL,32,208.28,111.13004,Clemson,USA
Hersey Hawkins,SEA,31,190.5,90.7184,Bradley,USA
Herb Williams,NYK,40,208.28,109.769264,Ohio State,USA
Henry James,CLE,32,203.2,99.79024,St. Mary's (TX),USA
Harvey Grant,WAS,32,205.74,102.0582,Oklahoma,USA
Harold Ellis,DEN,27,195.58,99.79024,Morehouse,USA
Hakeem Olajuwon,HOU,35,213.36,115.66596,Houston,Nigeria
Greg Ostertag,UTA,25,218.44,127.00576,Kansas,USA
Greg Minor,BOS,26,198.12,104.32616,Louisville,USA
Greg Graham,CLE,27,193.04,78.925008,Indiana,USA
Howard Eisley,UTA,25,187.96,81.64656,Boston College,USA
Jason Caffey,GSW,25,203.2,116.119552,Alabama,USA
Jason Kidd,PHX,25,193.04,96.161504,California,USA
Jason Lawson,ORL,23,210.82,108.86208,Villanova,USA
Juwan Howard,WAS,25,205.74,108.86208,Michigan,USA
Dell Curry,CHH,34,195.58,92.98636,Virginia Tech,USA
Jud Buechler,CHI,30,198.12,103.418976,Arizona,USA
Jon Barry,LAL,28,195.58,95.25432,Georgia Tech,USA
Johnny Taylor,ORL,24,205.74,99.79024,Tennessee-Chattanooga,USA
Johnny Newman,DEN,34,200.66,92.98636,Richmond,USA
John Wallace,TOR,24,205.74,102.0582,Syracuse,USA
John Thomas,TOR,22,205.74,120.20188,Minnesota,USA
John Stockton,UTA,36,185.42,79.3786,Gonzaga,USA
John Starks,NYK,32,195.58,83.91452,Oklahoma State,USA
John Crotty,POR,28,185.42,83.91452,Virginia,USA
Joe Wolf,DEN,33,210.82,104.32616,North Carolina,USA
Joe Smith,PHI,22,208.28,102.0582,Maryland,USA
Joe Kleine,CHI,36,210.82,115.66596,Arkansas,USA
Joe Dumars,DET,35,190.5,88.45044,McNeese State,USA
Jimmy Oliver,WAS,28,195.58,92.98636,Purdue,USA
Jim McIlvaine,SEA,25,215.9,119.748288,Marquette,USA
Jim Jackson,GSW,27,198.12,99.79024,Ohio State,USA
Jerry Stackhouse,DET,23,198.12,98.883056,North Carolina,USA
Jerome Williams,DET,25,205.74,93.439952,Georgetown,USA
Jerome Kersey,SEA,36,200.66,102.0582,Longwood,USA
Jermaine O'Neal,POR,19,210.82,102.511792,None,USA
Jerald Honeycutt,MIL,23,205.74,115.212368,Tulane,USA
Jeff Nordgaard,MIL,25,200.66,102.0582,Wisconsin-Green Bay,USA
Jeff Hornacek,UTA,35,193.04,86.18248,Iowa State,USA
Jeff Grayer,GSW,32,195.58,95.25432,Iowa State,USA
Jayson Williams,NJN,30,208.28,111.13004,St. John's (NY),USA
Greg Foster,UTA,29,210.82,113.398,Texas-El Paso,USA
Greg Anthony,SEA,30,185.42,81.64656,Nevada-Las Vegas,USA
Joe Stephens,HOU,25,200.66,95.25432,Arkansas-Little Rock,USA
Grant Long,DET,32,205.74,112.490816,Eastern Michigan,USA
Ed Stokes,TOR,26,213.36,119.748288,Arizona,USA
Ed Gray,ATL,22,190.5,95.25432,California,USA
Duane Ferrell,GSW,33,200.66,97.52228,Georgia Tech,USA
Duane Causwell,MIA,30,213.36,108.86208,Temple,USA
Drew Barry,ATL,25,195.58,86.636072,Georgia Tech,USA
Doug West,MIN,31,198.12,90.7184,Villanova,USA
Doug Overton,PHI,28,190.5,86.18248,La Salle,USA
Doug Christie,TOR,28,198.12,92.98636,Pepperdine,USA
Donyell Marshall,GSW,25,205.74,104.32616,Connecticut,USA
Dontonio Wingfield,POR,24,203.2,116.119552,Cincinnati,USA
Dontae' Jones,BOS,23,203.2,99.79024,Mississippi State,USA
Donald Whiteside,ATL,29,177.8,72.57472,Northern Illinois,USA
Eddie Johnson,HOU,39,200.66,97.52228,Illinois,USA
Donald Royal,CHH,32,203.2,98.883056,Notre Dame,USA
Don MacLean,NJN,28,208.28,106.59412,UCLA,USA
Dikembe Mutombo,ATL,32,218.44,118.387512,Georgetown,Congo
Dickey Simpkins,CHI,26,205.74,119.748288,Providence,USA
Detlef Schrempf,SEA,35,208.28,106.59412,Washington,USA
Derrick McKey,IND,31,208.28,102.0582,Alabama,USA
Derek Strong,ORL,30,205.74,108.86208,Xavier,USA
Derek Harper,ORL,36,193.04,93.439952,Illinois,USA
Derek Grimm,SAC,23,205.74,104.32616,Missouri,USA
Greg Anderson,ATL,34,208.28,113.398,Houston,USA
Derek Fisher,LAL,23,185.42,90.7184,Arkansas-Little Rock,USA
Derek Anderson,CLE,23,195.58,88.45044,Kentucky,USA
Dennis Scott,PHX,29,203.2,103.872568,Georgia Tech,USA
Don Reid,DET,24,203.2,113.398,Georgetown,USA
Eddie Jones,LAL,26,198.12,90.7184,Temple,USA
Derrick Coleman,PHI,31,208.28,117.93392,Syracuse,USA
Eldridge Recasner,ATL,30,193.04,86.18248,Washington,USA
Glenn Robinson,MIL,25,200.66,104.32616,Purdue,USA
Elden Campbell,LAL,29,213.36,115.66596,Clemson,USA
God Shammgod,WAS,22,182.88,76.657048,Providence,USA
Gerald Wilkins,ORL,34,198.12,102.0582,Tennessee-Chattanooga,USA
Gerald Madkins,GSW,29,193.04,90.7184,UCLA,USA
Glen Rice,CHH,31,203.2,99.79024,Michigan,USA
